"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico. DOI: 10.21766/SSNMX/EC/MX"
"Informacion sujeta a cambios. Archivo generado el 2022-10-11 a las 16:21:13 (tiempo del centro de Mexico)."
"Sismicidad del 1900-10-01 al 2022-10-11, mag. 5.0 a 9.9, todas las profundidades, en todo el pais."
"Total: 1774 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
1975-10-22,19:20:03,5.1,17.2,-93.29,33.0,"39 km al SUROESTE de PICHUCALCO, CHIS",1975-10-23,01:20:03,revisado
1975-10-28,22:53:58,5.7,16.86,-99.67,33.0,"24 km al ESTE de ACAPULCO, GRO",1975-10-29,04:53:58,revisado
1975-11-05,11:04:18,5.2,16.87,-92.73,20.0,"18 km al NOROESTE de S CRISTOBAL LAS CASAS, CHIS",1975-11-05,17:04:18,revisado
1975-11-15,09:28:30,5.9,18.23,-102.18,33.0,"24 km al NORTE de LAS GUACAMAYAS, MICH",1975-11-15,15:28:30,revisado
1975-12-04,08:58:20,5.0,16.59,-94.5,89.0,"37 km al NORESTE de UNION HIDALGO, OAX",1975-12-04,14:58:20,revisado
1975-12-15,08:27:47,5.0,13.66,-92.95,33.0,"142 km al SUROESTE de CD HIDALGO, CHIS",1975-12-15,14:27:47,revisado
1976-01-04,05:34:50,5.3,13.04,-88.67,33.0,"417 km al SURESTE de CD HIDALGO, CHIS",1976-01-04,11:34:50,revisado
1976-01-25,04:59:48,5.0,13.93,-90.88,103.0,"160 km al SURESTE de CD HIDALGO, CHIS",1976-01-25,10:59:48,revisado
1976-01-25,21:17:46,5.1,13.94,-91.01,69.0,"148 km al SURESTE de CD HIDALGO, CHIS",1976-01-26,03:17:46,revisado
1976-02-01,05:14:57,5.7,17.17,-100.19,52.0,"21 km al NOROESTE de COYUCA DE BENITEZ, GRO",1976-02-01,11:14:57,revisado
1976-02-04,03:01:46,7.5,15.262,-89.198,13.0,"319 km al ESTE de FRONTERA COMALAPA, CHIS",1976-02-04,09:01:46,revisado
1976-02-04,03:30:29,5.4,14.94,-90.56,5.0,"173 km al ESTE de CACAHOATAN, CHIS",1976-02-04,09:30:29,revisado
1976-02-04,04:03:49,5.0,14.17,-90.73,5.0,"163 km al SURESTE de CD HIDALGO, CHIS",1976-02-04,10:03:49,revisado
1976-02-06,12:11:58,5.0,14.32,-90.43,5.0,"190 km al ESTE de CD HIDALGO, CHIS",1976-02-06,18:11:58,revisado
1976-02-06,12:19:17,5.7,14.76,-90.61,5.0,"166 km al ESTE de CD HIDALGO, CHIS",1976-02-06,18:19:17,revisado
1976-02-08,02:13:46,5.6,15.57,-88.47,5.0,"325 km al SUR de CHETUMAL, QR",1976-02-08,08:13:46,revisado
1976-02-09,05:44:46,5.2,15.32,-89.07,5.0,"330 km al SURESTE de LAS MARGARITAS, CHIS",1976-02-09,11:44:46,revisado
1976-02-09,15:29:57,5.5,21.59,-106.61,48.0,"141 km al SUROESTE de TUXPAN, NAY",1976-02-09,21:29:57,revisado
1976-02-19,12:31:31,5.1,15.94,-95.08,33.0,"30 km al SURESTE de SALINA CRUZ, OAX",1976-02-19,18:31:31,revisado
1976-02-20,08:20:42,5.5,13.68,-92.26,32.0,"111 km al SUR de CD HIDALGO, CHIS",1976-02-20,14:20:42,revisado
1976-03-06,20:54:04,5.1,14.58,-91.07,33.0,"117 km al ESTE de CD HIDALGO, CHIS",1976-03-07,02:54:04,revisado
1976-03-09,01:42:30,5.2,14.25,-90.55,33.0,"179 km al SURESTE de CD HIDALGO, CHIS",1976-03-09,07:42:30,revisado
1976-03-13,10:30:41,5.4,14.77,-91.06,5.0,"118 km al ESTE de CD HIDALGO, CHIS",1976-03-13,16:30:41,revisado
1976-03-25,17:05:06,5.1,20.11,-99.13,15.0,"10 km al ESTE de TLAXCOAPAN, HGO",1976-03-25,23:05:06,revisado
1976-04-13,14:17:46,5.3,18.54,-104.98,45.0,"89 km al SUROESTE de CIHUATLAN, JAL",1976-04-13,20:17:46,revisado
1976-05-04,02:43:27,5.3,13.07,-87.57,33.0,"526 km al SURESTE de CD HIDALGO, CHIS",1976-05-04,08:43:27,revisado
1976-05-31,08:49:52,5.1,18.78,-101.05,125.0,"23 km al NOROESTE de HUETAMO, MICH",1976-05-31,14:49:52,revisado
1976-06-07,08:26:42,6.5,17.406,-100.682,57.0,"21 km al NOROESTE de TECPAN, GRO",1976-06-07,14:26:42,revisado
1976-06-14,07:53:56,5.0,15.73,-95.2,33.0,"50 km al SUR de SALINA CRUZ, OAX",1976-06-14,13:53:56,revisado
1976-06-22,15:45:27,5.0,17.38,-101.55,40.0,"29 km al SUR de ZIHUATANEJO, GRO",1976-06-22,21:45:27,revisado
1976-07-01,06:42:29,5.2,19.83,-109.24,33.0,"346 km al SUR de CABO SAN LUCAS, BCS",1976-07-01,12:42:29,revisado
1976-07-17,03:02:14,5.2,18.92,-104.65,33.0,"36 km al SUR de CIHUATLAN, JAL",1976-07-17,09:02:14,revisado
1976-09-02,04:20:25,5.0,13.26,-89.99,81.0,"281 km al SURESTE de CD HIDALGO, CHIS",1976-09-02,10:20:25,revisado
1976-09-05,14:11:40,5.5,18.64,-100.93,61.0,"4 km al NOROESTE de HUETAMO, MICH",1976-09-05,20:11:40,revisado
1976-09-19,14:58:05,5.5,18.0,-100.58,42.0,"41 km al SUR de CD ALTAMIRANO, GRO",1976-09-19,20:58:05,revisado
1976-10-28,22:48:56,5.0,14.26,-92.38,33.0,"52 km al SUROESTE de CD HIDALGO, CHIS",1976-10-29,04:48:56,revisado
1976-11-07,09:29:55,5.0,20.58,-105.89,36.0,"69 km al OESTE de PUERTO VALLARTA, JAL",1976-11-07,15:29:55,revisado
1976-12-07,06:59:56,5.5,31.98,-114.78,8.0,"46 km al SURESTE de GPE VICTORIA(KM.43), BC",1976-12-07,12:59:56,revisado
1976-12-11,11:20:39,5.0,13.6,-88.89,79.0,"371 km al SURESTE de CD HIDALGO, CHIS",1976-12-11,17:20:39,revisado
1976-12-11,17:08:27,5.2,25.89,-110.28,33.0,"107 km al ESTE de LORETO, BCS",1976-12-11,23:08:27,revisado
1977-01-04,08:56:51,5.2,16.17,-94.33,33.0,"47 km al OESTE de ARRIAGA , CHIS",1977-01-04,14:56:51,revisado
1977-04-02,14:39:03,5.3,16.11,-93.28,236.0,"14 km al SUR de VILLAFLORES, CHIS",1977-04-02,20:39:03,revisado
1977-04-11,04:01:23,5.2,13.15,-88.13,10.0,"466 km al SURESTE de CD HIDALGO, CHIS",1977-04-11,10:01:23,revisado
1977-04-18,12:56:56,5.0,18.28,-101.23,91.0,"52 km al SUROESTE de HUETAMO, MICH",1977-04-18,18:56:56,revisado
1977-06-18,14:56:20,5.1,14.5,-92.93,33.0,"85 km al SUROESTE de TAPACHULA, CHIS",1977-06-18,20:56:20,revisado
1977-08-19,20:46:11,5.7,16.61,-86.85,14.0,"260 km al SURESTE de CHETUMAL, QR",1977-08-20,02:46:11,revisado
1977-08-19,21:51:54,5.9,16.7,-86.61,36.0,"269 km al SURESTE de CHETUMAL, QR",1977-08-20,03:51:54,revisado
1977-09-10,04:21:03,5.6,13.52,-91.75,78.0,"135 km al SURESTE de CD HIDALGO, CHIS",1977-09-10,10:21:03,revisado
1977-09-17,23:44:09,5.0,13.56,-89.95,108.0,"268 km al SURESTE de CD HIDALGO, CHIS",1977-09-18,05:44:09,revisado
1977-09-21,07:15:57,5.7,20.03,-109.15,33.0,"326 km al SUR de CABO SAN LUCAS, BCS",1977-09-21,13:15:57,revisado
1977-11-04,06:49:47,5.0,13.86,-90.59,104.0,"191 km al SURESTE de CD HIDALGO, CHIS",1977-11-04,12:49:47,revisado
1977-11-13,20:05:47,5.0,32.82,-115.47,5.0,"17 km al NORTE de MEXICALI, BC",1977-11-14,02:05:47,revisado
1977-11-20,20:50:03,5.2,29.27,-112.97,33.0,"153 km al NOROESTE de M ALEMAN(LA DOCE), SON",1977-11-21,02:50:03,revisado
1978-02-19,13:42:43,5.1,13.68,-90.69,74.0,"192 km al SURESTE de CD HIDALGO, CHIS",1978-02-19,19:42:43,revisado
1978-03-18,19:39:16,6.6,17.036,-99.745,44.0,"24 km al NORESTE de ACAPULCO, GRO",1978-03-19,01:39:16,revisado
1978-05-05,15:03:15,5.5,32.22,-115.32,5.0,"22 km al SUROESTE de GPE VICTORIA(KM.43), BC",1978-05-05,21:03:15,revisado
1978-05-30,05:15:41,5.0,24.81,-109.06,10.0,"103 km al SUROESTE de GUASAVE, SIN",1978-05-30,11:15:41,revisado
1978-05-30,19:07:21,6.5,12.759,-87.287,49.0,"567 km al SURESTE de CD HIDALGO, CHIS",1978-05-31,01:07:21,revisado
1978-07-17,21:03:43,5.0,14.5,-93.36,33.0,"116 km al SUROESTE de MAPASTEPEC, CHIS",1978-07-18,03:03:43,revisado
1978-07-29,08:37:28,5.0,14.6,-90.73,33.0,"153 km al ESTE de CD HIDALGO, CHIS",1978-07-29,14:37:28,revisado
1978-08-18,09:35:31,5.5,15.13,-92.51,33.0,"5 km al OESTE de HUIXTLA, CHIS",1978-08-18,15:35:31,revisado
1978-08-26,19:10:28,5.2,14.93,-113.07,33.0,"941 km al SUROESTE de CABO SAN LUCAS, BCS",1978-08-27,01:10:28,revisado
1978-09-05,19:01:00,5.0,13.93,-93.01,220.0,"124 km al SUROESTE de CD HIDALGO, CHIS",1978-09-06,01:01:00,revisado
1978-10-17,14:16:49,5.1,13.76,-89.7,116.0,"283 km al SURESTE de CD HIDALGO, CHIS",1978-10-17,20:16:49,revisado
1978-10-22,08:06:56,5.2,15.5,-104.81,33.0,"385 km al SUROESTE de LA MIRA, MICH",1978-10-22,14:06:56,revisado
1978-10-22,08:17:14,5.2,15.31,-104.49,33.0,"379 km al SUROESTE de LA MIRA, MICH",1978-10-22,14:17:14,revisado
1978-10-26,05:34:56,5.0,18.53,-108.59,33.0,"421 km al SUROESTE de PUERTO VALLARTA, JAL",1978-10-26,11:34:56,revisado
1978-10-31,00:30:33,5.0,13.77,-91.08,60.0,"153 km al SURESTE de CD HIDALGO, CHIS",1978-10-31,06:30:33,revisado
1978-11-26,01:44:02,5.1,27.99,-111.51,15.0,"61 km al OESTE de H GUAYMAS, SON",1978-11-26,07:44:02,revisado
1978-11-29,08:37:40,5.4,30.18,-113.96,15.0,"126 km al SURESTE de SAN FELIPE, BC",1978-11-29,14:37:40,revisado
1978-11-29,13:52:50,7.6,16.013,-96.586,23.0,"32 km al NOROESTE de S PEDRO POCHUTLA, OAX",1978-11-29,19:52:50,revisado
1978-11-29,14:04:45,5.3,15.74,-96.83,33.0,"29 km al SURESTE de PUERTO ESCONDIDO, OAX",1978-11-29,20:04:45,revisado
1978-11-29,14:49:48,5.7,16.19,-96.63,22.0,"16 km al SUR de MIAHUATLAN, OAX",1978-11-29,20:49:48,revisado
1978-11-29,17:06:26,5.0,15.86,-96.36,33.0,"17 km al NORESTE de S PEDRO POCHUTLA, OAX",1978-11-29,23:06:26,revisado
1978-11-30,04:22:40,5.1,15.77,-97.12,19.0,"12 km al SUROESTE de PUERTO ESCONDIDO, OAX",1978-11-30,10:22:40,revisado
1978-12-06,08:26:53,5.7,13.56,-92.46,33.0,"128 km al SUROESTE de CD HIDALGO, CHIS",1978-12-06,14:26:53,revisado
1978-12-07,07:36:00,5.1,18.03,-101.79,106.0,"45 km al ESTE de LAS GUACAMAYAS, MICH",1978-12-07,13:36:00,revisado
1978-12-10,20:07:39,5.3,15.49,-101.15,33.0,"199 km al SUROESTE de TECPAN, GRO",1978-12-11,02:07:39,revisado
1978-12-18,01:59:19,5.2,19.61,-108.98,33.0,"376 km al SUR de CABO SAN LUCAS, BCS",1978-12-18,07:59:19,revisado
1978-12-28,13:47:55,5.4,15.04,-96.76,33.0,"84 km al SUROESTE de S PEDRO POCHUTLA, OAX",1978-12-28,19:47:55,revisado
1979-01-02,08:20:00,5.0,14.37,-93.04,96.0,"102 km al SUROESTE de CD HIDALGO, CHIS",1979-01-02,14:20:00,revisado
1979-01-06,05:51:31,5.3,18.08,-103.04,36.0,"75 km al OESTE de LA MIRA, MICH",1979-01-06,11:51:31,revisado
1979-01-09,22:29:19,5.2,15.34,-96.8,38.0,"57 km al SUROESTE de S PEDRO POCHUTLA, OAX",1979-01-10,04:29:19,revisado
1979-01-10,07:24:15,5.7,16.49,-93.99,116.0,"30 km al NOROESTE de ARRIAGA , CHIS",1979-01-10,13:24:15,revisado
1979-01-10,15:28:18,5.0,15.88,-94.38,108.0,"65 km al SUROESTE de ARRIAGA , CHIS",1979-01-10,21:28:18,revisado
1979-01-11,21:59:00,5.5,14.11,-91.9,75.0,"68 km al SURESTE de CD HIDALGO, CHIS",1979-01-12,03:59:00,revisado
1979-01-26,04:04:31,6.6,17.397,-100.895,23.0,"34 km al NOROESTE de TECPAN, GRO",1979-01-26,10:04:31,revisado
1979-01-26,06:04:29,5.0,17.14,-101.43,38.0,"47 km al SUROESTE de PETATLAN, GRO",1979-01-26,12:04:29,revisado
1979-01-26,11:10:31,6.0,17.0,-101.99,33.0,"85 km al SUROESTE de ZIHUATANEJO, GRO",1979-01-26,17:10:31,revisado
1979-01-26,14:17:33,5.5,17.2,-101.23,13.0,"38 km al SUR de PETATLAN, GRO",1979-01-26,20:17:33,revisado
1979-01-27,20:22:48,5.2,16.4,-98.48,38.0,"32 km al SUR de OMETEPEC, GRO",1979-01-28,02:22:48,revisado
1979-01-29,12:21:45,5.3,17.24,-101.2,18.0,"34 km al SUR de PETATLAN, GRO",1979-01-29,18:21:45,revisado
1979-01-29,12:29:30,5.2,17.21,-101.22,33.0,"37 km al SUR de PETATLAN, GRO",1979-01-29,18:29:30,revisado
1979-02-22,16:53:21,5.5,27.59,-112.41,33.0,"31 km al NOROESTE de SANTA ROSALIA, BCS",1979-02-22,22:53:21,revisado
1979-02-28,14:10:17,5.0,17.39,-101.1,73.0,"25 km al SURESTE de PETATLAN, GRO",1979-02-28,20:10:17,revisado
1979-03-02,13:06:11,5.0,18.62,-109.73,33.0,"473 km al SUR de CABO SAN LUCAS, BCS",1979-03-02,19:06:11,revisado
1979-03-14,05:07:15,7.4,17.75,-101.263,25.0,"24 km al NORTE de PETATLAN, GRO",1979-03-14,11:07:15,revisado
1979-03-14,09:35:41,5.2,17.41,-101.36,26.0,"17 km al SUROESTE de PETATLAN, GRO",1979-03-14,15:35:41,revisado
1979-03-18,14:12:35,6.0,17.58,-100.83,36.0,"45 km al NOROESTE de TECPAN, GRO",1979-03-18,20:12:35,revisado
1979-03-19,18:27:46,5.1,17.13,-101.84,26.0,"65 km al SUROESTE de ZIHUATANEJO, GRO",1979-03-20,00:27:46,revisado
1979-03-22,06:23:06,5.5,17.37,-102.14,33.0,"65 km al SUR de CD LAZARO CARDENAS, MICH",1979-03-22,12:23:06,revisado
1979-03-23,11:21:58,5.1,26.55,-110.89,33.0,"75 km al NORESTE de LORETO, BCS",1979-03-23,17:21:58,revisado
1979-03-23,12:12:04,5.2,27.15,-110.74,33.0,"73 km al SUROESTE de PUEBLO YAQUI, SON",1979-03-23,18:12:04,revisado
1979-03-30,18:28:30,5.9,14.56,-92.72,96.0,"63 km al OESTE de CD HIDALGO, CHIS",1979-03-31,00:28:30,revisado
1979-04-01,21:46:00,5.0,15.66,-96.73,11.0,"30 km al SUROESTE de S PEDRO POCHUTLA, OAX",1979-04-02,03:46:00,revisado
1979-04-30,00:00:52,5.6,17.04,-102.08,36.0,"87 km al SUROESTE de ZIHUATANEJO, GRO",1979-04-30,06:00:52,revisado
1979-06-04,00:26:43,5.6,15.48,-93.9,33.0,"69 km al SUR de TONALA, CHIS",1979-06-04,06:26:43,revisado
1979-06-22,00:30:57,6.9,17.014,-94.605,115.0,"49 km al NORESTE de MATIAS ROMERO, OAX",1979-06-22,06:30:57,revisado
1979-08-26,15:01:10,5.3,18.26,-102.34,33.0,"25 km al NORTE de LA MIRA, MICH",1979-08-26,21:01:10,revisado
1979-10-01,08:14:16,6.0,15.67,-92.93,100.0,"26 km al NORTE de MAPASTEPEC, CHIS",1979-10-01,14:14:16,revisado
1979-10-08,00:00:23,5.0,24.28,-108.89,15.0,"132 km al SUROESTE de NAVOLATO, SIN",1979-10-08,06:00:23,revisado
1979-10-09,01:49:30,5.0,14.48,-90.12,33.0,"220 km al ESTE de CD HIDALGO, CHIS",1979-10-09,07:49:30,revisado
1979-10-09,21:45:49,5.0,14.1,-92.27,33.0,"65 km al SUR de CD HIDALGO, CHIS",1979-10-10,03:45:49,revisado
1979-10-15,17:17:00,6.5,32.784,-115.657,14.0,"19 km al NOROESTE de SANTA ISABEL, BC",1979-10-15,23:17:00,revisado
1979-10-15,19:00:13,5.1,32.91,-115.53,5.0,"28 km al NORTE de MEXICALI, BC",1979-10-16,01:00:13,revisado
1979-10-16,00:19:48,5.5,32.93,-115.54,9.0,"30 km al NORTE de MEXICALI, BC",1979-10-16,06:19:48,revisado
1979-10-16,17:16:38,5.2,32.65,-115.34,22.0,"12 km al ESTE de MEXICALI, BC",1979-10-16,23:16:38,revisado
1979-10-20,10:02:03,5.3,15.83,-95.53,33.0,"53 km al SUROESTE de SALINA CRUZ, OAX",1979-10-20,16:02:03,revisado
1979-10-21,23:42:13,5.7,15.36,-99.75,33.0,"163 km al SUR de SAN MARCOS, GRO",1979-10-22,05:42:13,revisado
1979-10-27,08:36:00,6.8,13.855,-90.857,64.0,"167 km al SURESTE de CD HIDALGO, CHIS",1979-10-27,14:36:00,revisado
1979-10-27,15:43:26,6.8,13.782,-90.754,65.0,"180 km al SURESTE de CD HIDALGO, CHIS",1979-10-27,21:43:26,revisado
1979-11-05,10:00:04,5.0,13.68,-91.44,63.0,"134 km al SURESTE de CD HIDALGO, CHIS",1979-11-05,16:00:04,revisado
1979-11-17,10:50:34,5.2,16.61,-98.09,33.0,"30 km al NORTE de PINOTEPA NACIONAL, OAX",1979-11-17,16:50:34,revisado
1979-11-25,16:14:54,6.3,13.58,-91.69,33.0,"131 km al SURESTE de CD HIDALGO, CHIS",1979-11-25,22:14:54,revisado
1979-12-13,12:11:09,5.0,15.45,-97.57,33.0,"64 km al SUR de RIO GRANDE, OAX",1979-12-13,18:11:09,revisado
1980-01-04,06:46:42,5.0,17.07,-101.58,40.0,"61 km al SUROESTE de PETATLAN, GRO",1980-01-04,12:46:42,revisado
1980-01-07,12:53:28,5.0,17.24,-105.15,10.0,"219 km al SUROESTE de MANZANILLO, COL",1980-01-07,18:53:28,revisado
1980-01-30,12:48:06,5.2,15.53,-93.53,90.0,"38 km al SUROESTE de PIJIJIAPAN, CHIS",1980-01-30,18:48:06,revisado
1980-03-04,00:25:39,5.2,13.03,-88.37,73.0,"447 km al SURESTE de CD HIDALGO, CHIS",1980-03-04,06:25:39,revisado
1980-05-18,01:09:23,5.3,13.58,-90.97,33.0,"176 km al SURESTE de CD HIDALGO, CHIS",1980-05-18,07:09:23,revisado
1980-05-18,20:34:27,5.0,17.03,-102.17,33.0,"95 km al SUROESTE de ZIHUATANEJO, GRO",1980-05-19,02:34:27,revisado
1980-06-06,21:51:36,5.5,16.24,-98.29,33.0,"28 km al SUROESTE de PINOTEPA NACIONAL, OAX",1980-06-07,03:51:36,revisado
1980-06-08,21:28:18,6.4,32.22,-114.99,5.0,"13 km al SURESTE de GPE VICTORIA(KM.43), BC",1980-06-09,03:28:18,revisado
1980-06-10,20:38:25,5.0,13.62,-91.22,33.0,"154 km al SURESTE de CD HIDALGO, CHIS",1980-06-11,02:38:25,revisado
1980-06-12,19:04:36,5.0,26.09,-109.89,15.0,"74 km al OESTE de AHOME, SIN",1980-06-13,01:04:36,revisado
1980-07-19,18:24:04,5.5,16.35,-91.95,64.0,"5 km al NORESTE de LAS MARGARITAS, CHIS",1980-07-20,00:24:04,revisado
1980-07-30,22:57:26,5.4,15.75,-97.37,12.0,"30 km al SUR de RIO GRANDE, OAX",1980-07-31,04:57:26,revisado
1980-08-03,18:22:46,5.1,15.67,-95.92,16.0,"25 km al SURESTE de CRUCECITA, OAX",1980-08-04,00:22:46,revisado
1980-08-05,14:26:11,5.0,14.88,-105.12,10.0,"459 km al SUROESTE de LA MIRA, MICH",1980-08-05,20:26:11,revisado
1980-08-08,23:45:11,6.5,15.879,-88.505,24.0,"291 km al SUR de CHETUMAL, QR",1980-08-09,05:45:11,revisado
1980-08-29,02:57:55,5.0,30.21,-113.21,15.0,"115 km al SUROESTE de H CABORCA, SON",1980-08-29,08:57:55,revisado
1980-08-29,22:17:22,5.2,29.6,-113.48,15.0,"177 km al SUROESTE de H CABORCA, SON",1980-08-30,04:17:22,revisado
1980-09-02,04:28:05,5.3,14.7,-88.5,33.0,"393 km al ESTE de CD HIDALGO, CHIS",1980-09-02,10:28:05,revisado
1980-09-02,10:26:36,5.0,13.62,-91.41,60.0,"142 km al SURESTE de CD HIDALGO, CHIS",1980-09-02,16:26:36,revisado
1980-09-20,16:48:55,5.1,14.99,-93.5,33.0,"82 km al SUROESTE de MAPASTEPEC, CHIS",1980-09-20,22:48:55,revisado
1980-09-20,20:11:33,5.2,29.69,-113.58,15.0,"178 km al SUROESTE de H CABORCA, SON",1980-09-21,02:11:33,revisado
1980-10-24,08:53:36,7.1,18.174,-98.222,65.0,"19 km al OESTE de ACATLAN DE OSORIO, PUE",1980-10-24,14:53:36,revisado
1980-11-01,16:52:22,6.1,19.09,-107.33,33.0,"277 km al SUROESTE de PUERTO VALLARTA, JAL",1980-11-01,22:52:22,revisado
1980-11-03,14:48:54,5.0,15.14,-95.13,33.0,"115 km al SUR de SALINA CRUZ, OAX",1980-11-03,20:48:54,revisado
1980-11-04,10:21:17,5.4,13.76,-91.31,83.0,"136 km al SURESTE de CD HIDALGO, CHIS",1980-11-04,16:21:17,revisado
1980-12-29,16:10:18,5.2,16.86,-98.14,33.0,"34 km al NORESTE de OMETEPEC, GRO",1980-12-29,22:10:18,revisado
1980-12-31,21:29:34,5.2,16.52,-94.48,134.0,"38 km al ESTE de UNION HIDALGO, OAX",1981-01-01,03:29:34,revisado
1981-01-01,11:29:49,5.5,15.83,-99.09,33.0,"111 km al SURESTE de SAN MARCOS, GRO",1981-01-01,17:29:49,revisado
1981-01-15,19:14:57,5.6,15.35,-93.41,33.0,"43 km al SUROESTE de PIJIJIAPAN, CHIS",1981-01-16,01:14:57,revisado
1981-02-13,19:18:04,5.0,14.7,-95.5,10.0,"136 km al SURESTE de CRUCECITA, OAX",1981-02-14,01:18:04,revisado
1981-03-10,07:27:22,5.0,13.16,-89.09,90.0,"371 km al SURESTE de CD HIDALGO, CHIS",1981-03-10,13:27:22,revisado
1981-03-28,15:55:53,5.0,15.66,-96.69,20.0,"26 km al SUROESTE de S PEDRO POCHUTLA, OAX",1981-03-28,21:55:53,revisado
1981-03-31,23:37:19,5.4,15.97,-98.48,33.0,"61 km al SUROESTE de PINOTEPA NACIONAL, OAX",1981-04-01,05:37:19,revisado
1981-06-01,09:12:46,6.0,18.73,-107.03,33.0,"266 km al OESTE de CIHUATLAN, JAL",1981-06-01,15:12:46,revisado
1981-06-19,21:49:56,5.0,15.65,-98.83,15.0,"113 km al SUROESTE de PINOTEPA NACIONAL, OAX",1981-06-20,03:49:56,revisado
1981-07-03,23:30:50,5.0,17.56,-96.82,85.0,"51 km al NORTE de STA MARIA ATZOMPA, OAX",1981-07-04,05:30:50,revisado
1981-07-21,03:14:16,5.1,15.91,-98.66,33.0,"81 km al SUROESTE de PINOTEPA NACIONAL, OAX",1981-07-21,09:14:16,revisado
1981-07-21,03:15:00,5.7,15.1,-99.2,40.0,"184 km al SUROESTE de PINOTEPA NACIONAL, OAX",1981-07-21,09:15:00,revisado
1981-07-21,04:22:41,5.3,15.43,-98.93,33.0,"138 km al SUROESTE de PINOTEPA NACIONAL, OAX",1981-07-21,10:22:41,revisado
1981-07-25,23:14:21,6.5,17.79,-102.01,21.0,"28 km al SURESTE de CD LAZARO CARDENAS, MICH",1981-07-26,05:14:21,revisado
1981-08-01,05:19:48,5.0,16.24,-100.51,33.0,"96 km al SUROESTE de ACAPULCO, GRO",1981-08-01,11:19:48,revisado
1981-09-17,03:50:30,5.4,16.7,-99.48,8.0,"14 km al SUROESTE de SAN MARCOS, GRO",1981-09-17,09:50:30,revisado
1981-09-27,07:32:36,5.0,14.83,-91.77,150.0,"44 km al NORESTE de CD HIDALGO, CHIS",1981-09-27,13:32:36,revisado
1981-10-02,17:01:20,5.2,18.21,-101.67,33.0,"61 km al NORESTE de LAS GUACAMAYAS, MICH",1981-10-02,23:01:20,revisado
1981-10-08,22:09:37,5.1,23.92,-108.8,9.0,"133 km al NORESTE de SAN JOSE DEL CABO, BCS",1981-10-09,04:09:37,revisado
1981-10-21,18:04:42,5.1,16.0,-102.6,5.0,"213 km al SUROESTE de ZIHUATANEJO, GRO",1981-10-22,00:04:42,revisado
1981-10-24,21:22:16,7.3,18.088,-102.061,21.0,"18 km al NORESTE de LAS GUACAMAYAS, MICH",1981-10-25,03:22:16,revisado
1981-11-01,17:18:41,5.5,17.96,-101.31,33.0,"43 km al NORESTE de ZIHUATANEJO, GRO",1981-11-01,23:18:41,revisado
1981-11-07,16:02:51,5.2,15.06,-90.5,200.0,"179 km al ESTE de CACAHOATAN, CHIS",1981-11-07,22:02:51,revisado
1982-01-01,21:30:41,6.1,15.93,-100.88,25.0,"145 km al SUR de TECPAN, GRO",1982-01-02,03:30:41,revisado
1982-01-02,01:05:50,6.0,16.44,-100.29,33.0,"63 km al SUROESTE de ACAPULCO, GRO",1982-01-02,07:05:50,revisado
1982-01-11,23:48:17,6.0,13.18,-87.59,4.0,"520 km al SURESTE de CD HIDALGO, CHIS",1982-01-12,05:48:17,revisado
1982-02-02,03:28:33,5.3,25.8,-109.55,9.0,"40 km al SUROESTE de AHOME, SIN",1982-02-02,09:28:33,revisado
1982-02-07,13:18:17,5.6,29.03,-113.03,9.0,"153 km al OESTE de M ALEMAN(LA DOCE), SON",1982-02-07,19:18:17,revisado
1982-02-20,15:50:54,5.1,24.75,-109.01,9.0,"106 km al SUROESTE de GUASAVE, SIN",1982-02-20,21:50:54,revisado
1982-03-01,13:00:04,5.1,16.25,-92.81,233.0,"28 km al SUROESTE de VENUSTIANO CARRANZA, CHIS",1982-03-01,19:00:04,revisado
1982-03-04,05:41:02,6.0,13.24,-88.91,76.0,"384 km al SURESTE de CD HIDALGO, CHIS",1982-03-04,11:41:02,revisado
1982-03-16,00:41:03,5.0,15.34,-93.95,25.0,"85 km al SUR de TONALA, CHIS",1982-03-16,06:41:03,revisado
1982-04-06,13:56:53,6.7,14.276,-92.074,45.0,"45 km al SUR de CD HIDALGO, CHIS",1982-04-06,19:56:53,revisado
1982-04-18,04:42:12,5.2,14.37,-91.92,90.0,"42 km al SURESTE de CD HIDALGO, CHIS",1982-04-18,10:42:12,revisado
1982-04-26,21:15:20,5.0,14.53,-87.59,334.0,"446 km al SUR de CHETUMAL, QR",1982-04-27,03:15:20,revisado
1982-05-03,19:09:32,5.0,13.1,-88.38,75.0,"443 km al SURESTE de CD HIDALGO, CHIS",1982-05-04,01:09:32,revisado
1982-05-28,20:22:09,5.3,17.01,-95.19,90.0,"22 km al NOROESTE de MATIAS ROMERO, OAX",1982-05-29,02:22:09,revisado
1982-06-07,00:52:33,6.9,16.424,-98.253,6.0,"23 km al NOROESTE de PINOTEPA NACIONAL, OAX",1982-06-07,06:52:33,revisado
1982-06-07,04:59:40,7.0,16.516,-98.339,19.0,"20 km al SURESTE de OMETEPEC, GRO",1982-06-07,10:59:40,revisado
1982-06-15,11:24:15,5.0,16.32,-98.49,33.0,"41 km al SUR de OMETEPEC, GRO",1982-06-15,17:24:15,revisado
